DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
24-Mar-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,253.169,103.477,171.137,4.876,1.22007,%,82.032,11.107,53.456,0,0,0,,production,OP
25-Mar-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,9.38,229.411,104.547,173.223,5.784,3.62386,%,56.188,15.137,26.502,32,"4,799",2,,production,OP
26-Mar-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,209.249,105.98,163.94,9.681,8.27252,%,45.309,17.265,15.213,133,"19,481",10,,production,OP
27-Mar-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,203.502,106.368,166.478,12.94,9.55539,%,37.025,25.824,8.208,148,"21,256",11,,production,OP
28-Mar-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.702,106.538,165.457,15.92,10.35717,%,34.244,23.193,5.592,149,"19,898",11,,production,OP
29-Mar-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.59,106.535,165.323,16.477,9.70016,%,34.267,27.765,5.604,139,"19,966",10,,production,OP
30-Mar-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.557,106.537,165.229,16.582,9.94773,%,34.328,26.955,5.42,145,"20,972",11,,production,OP
31-Mar-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.85,106.532,165.477,16.569,9.98038,%,34.373,25.226,5.675,145,"20,621",11,,production,OP
01-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.982,106.491,166.667,16.039,9.85741,%,34.315,25.543,5.667,138,"20,242",11,,production,OP
02-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.215,106.484,166.783,16.041,9.70532,%,34.433,26.863,5.822,139,"20,328",11,,production,OP
03-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.476,106.505,166.372,16.441,9.93189,%,34.104,28.404,5.456,141,"20,175",11,,production,OP
04-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.46,106.508,166.115,16.51,9.68912,%,34.344,28.739,5.754,138,"20,052",10,,production,OP
05-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.769,106.521,165.775,16.589,9.89153,%,33.993,28.526,5.404,139,"20,281",11,,production,OP
06-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.329,106.535,165.386,16.799,9.89031,%,33.943,28.794,5.352,139,"20,215",11,,production,OP
07-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.255,106.16,165.488,16.646,9.92347,%,33.766,28.871,5.188,138,"20,115",10,,production,OP
08-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.578,106.478,166.489,16.173,9.68782,%,34.089,28.501,5.201,137,"19,845",10,,production,OP
09-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.982,106.484,166.391,16.055,10.22324,%,33.59,26.909,4.256,141,"20,520",10,,production,OP
10-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.01,106.482,166.213,16.027,10.01674,%,33.797,26.231,4.472,138,"20,200",10,,production,OP
11-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.015,106.47,166.446,15.712,10.13621,%,33.569,25.081,4.23,140,"20,281",10,,production,OP
12-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.743,106.474,166.259,15.737,10.13773,%,33.484,25.572,4.164,140,"20,476",10,,production,OP
13-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.669,106.468,166.221,15.659,10.14072,%,33.448,26.927,4.145,140,"20,956",10,,production,OP
14-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.63,106.424,167.248,15.224,9.94441,%,33.382,26.314,4.066,139,"20,774",10,,production,OP
15-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.572,106.453,166.381,15.597,10.06448,%,33.191,29.379,3.847,142,"21,045",11,,production,OP
16-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.521,106.418,167.149,15.194,9.9516,%,33.373,28.913,4.027,140,"20,751",11,,production,OP
17-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.683,106.444,166.559,15.519,10.02108,%,33.123,30.875,3.758,144,"21,460",11,,production,OP
18-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.776,106.442,166.621,15.449,9.78463,%,33.155,30.072,4.106,141,"20,951",11,,production,OP
19-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.702,106.446,166.704,15.488,9.61549,%,32.999,30.689,4.41,140,"20,278",11,,production,OP
20-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.929,106.44,167.029,15.468,9.86301,%,32.901,31.08,4.289,141,"20,438",11,,production,OP
21-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.8,106.448,166.891,15.468,9.89064,%,32.909,30.897,4.283,142,"20,927",11,,production,OP
22-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.678,106.456,166.753,15.532,9.87433,%,32.925,30.883,4.304,142,"20,787",11,,production,OP
23-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.599,106.46,166.749,15.545,9.93602,%,32.85,30.055,4.233,149,"21,558",11,,production,OP
24-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.895,106.455,166.92,15.491,9.75725,%,32.974,30.587,4.396,147,"21,213",11,,production,OP
25-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.392,106.435,167.712,15.145,9.93357,%,32.68,29.755,4.076,147,"21,265",11,,production,OP
26-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.543,106.473,166.678,15.484,9.89835,%,32.865,29.802,4.274,146,"21,153",11,,production,OP
27-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.93,106.457,167.226,15.342,9.97682,%,32.704,29.13,4.113,148,"21,312",11,,production,OP
28-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.665,106.467,166.994,15.378,10.06769,%,32.671,26.804,4.055,148,"21,330",11,,production,OP
29-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.755,106.464,167.077,15.414,9.98959,%,32.678,27.052,4.023,148,"21,170",10,,production,OP
30-Apr-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.996,106.455,167.333,15.33,10.00477,%,32.662,29.838,3.951,148,"21,276",10,,production,OP
01-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.551,106.432,168.071,15.069,9.97289,%,32.48,30.654,3.839,148,"21,106",10,,production,OP
02-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.034,106.45,167.542,15.244,10.06853,%,32.491,30.808,3.863,148,"21,044",10,,production,OP
03-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.289,106.476,166.766,15.462,10.16145,%,32.523,26.724,4.06,147,"21,140",10,,production,OP
04-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.488,106.467,166.888,15.336,9.9803,%,32.6,25.961,3.95,142,"20,674",10,,production,OP
05-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,17.17,201.677,106.21,168.268,13.342,8.17224,%,33.409,26.723,4.854,89,"13,071",6,,production,OP
06-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.411,106.415,168.979,14.265,11.43675,%,31.432,23.507,2.788,153,"22,342",11,,production,OP
07-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.826,106.449,167.571,15.165,10.20291,%,32.254,26.096,3.629,142,"20,579",10,,production,OP
08-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.877,106.443,167.675,15.214,10.18997,%,32.203,26.909,3.566,140,"20,878",10,,production,OP
09-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.036,106.47,166.767,15.459,10.23198,%,32.269,24.67,3.654,141,"20,481",10,,production,OP
10-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.327,106.455,166.957,15.397,10.03576,%,32.37,27.108,3.741,139,"20,269",10,,production,OP
11-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.86,106.428,167.564,14.997,9.94611,%,32.296,25.165,3.675,138,"20,127",10,,production,OP
12-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.27,106.408,168.057,14.755,9.87738,%,32.213,25.258,3.583,137,"19,974",10,,production,OP
13-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.482,106.432,167.315,14.945,9.99674,%,32.168,26.848,3.598,137,"19,925",10,,production,OP
14-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.851,106.415,167.681,14.806,9.84432,%,32.17,28.735,3.66,128,"18,623",9,,production,OP
15-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.954,106.403,167.882,14.674,9.90906,%,32.072,28.309,3.563,129,"18,635",9,,production,OP
16-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.81,106.404,167.731,14.657,9.8785,%,32.079,27.516,3.568,129,"18,664",9,,production,OP
17-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.876,106.397,167.877,14.584,9.89611,%,31.999,28.601,3.48,129,"18,695",9,,production,OP
18-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.716,106.396,167.783,14.528,10.01781,%,31.932,25.571,3.422,129,"18,794",9,,production,OP
19-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.544,106.4,167.505,14.576,9.91197,%,32.039,26.49,3.499,129,"18,672",9,,production,OP
20-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.104,106.334,169.212,14.034,9.71721,%,31.892,29.84,3.369,128,"18,452",9,,production,OP
21-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.985,106.293,170.159,13.604,9.67575,%,31.827,27.622,3.32,126,"18,394",9,,production,OP
22-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,202.042,106.289,170.201,13.461,9.67843,%,31.84,27.471,3.295,124,"18,137",10,,production,OP
23-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.628,106.307,169.706,13.603,9.68997,%,31.922,28.384,3.298,118,"17,861",9,,production,OP
24-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.947,106.295,169.883,13.444,9.75921,%,32.064,27.156,3.124,127,"18,569",10,,production,OP
25-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,202.112,106.281,170.307,13.363,9.74202,%,31.805,28.82,3.152,119,"17,532",10,,production,OP
26-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.253,106.315,169.359,13.679,9.74474,%,31.893,28.929,3.286,123,"18,075",9,,production,OP
27-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.682,106.334,168.8,13.84,9.54853,%,31.882,28.329,3.307,122,"17,813",9,,production,OP
28-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.919,106.358,168.077,14.034,9.64559,%,31.843,27.759,3.258,125,"18,359",11,,production,OP
29-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.136,106.343,168.341,13.979,9.77381,%,31.795,27.566,3.216,125,"18,317",10,,production,OP
30-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.62,106.315,169.014,13.732,9.79442,%,31.606,29.826,3.034,124,"18,245",10,,production,OP
31-May-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.745,106.304,169.202,13.599,9.63575,%,31.543,26.783,2.958,125,"18,442",9,,production,OP
01-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.457,106.311,168.882,13.505,9.83959,%,31.576,25.779,3.003,124,"18,537",10,,production,OP
02-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.36,106.31,168.805,13.455,9.88528,%,31.556,24.304,2.93,125,"18,607",10,,production,OP
03-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.563,106.295,169.15,13.398,9.848,%,31.413,28.574,2.837,123,"18,331",10,,production,OP
04-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.921,106.315,168.473,13.613,9.89328,%,31.448,29.71,2.891,123,"18,258",10,,production,OP
05-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.416,106.291,168.966,13.341,9.83935,%,31.451,24.412,2.894,123,"17,940",9,,production,OP
06-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.077,106.255,169.83,13.021,9.80395,%,31.247,26.653,2.682,123,"17,859",9,,production,OP
07-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,22.98,202.382,106.18,170.699,12.489,9.46178,%,31.683,27.644,2.755,125,"18,731",11,,production,OP
08-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.588,106.254,169.582,12.995,11.1286,%,31.006,29.334,2.395,130,"18,848",10,,production,OP
09-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.131,106.287,169.008,13.38,10.22291,%,31.123,31.124,2.52,125,"18,095",9,,production,OP
10-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.526,106.313,168.106,13.666,10.0154,%,31.42,31.514,2.828,123,"17,809",9,,production,OP
11-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.082,106.239,170.088,13.039,9.95274,%,30.994,30.737,2.495,121,"17,629",10,,production,OP
12-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.067,106.272,169.171,13.313,10.22691,%,30.895,31.064,2.267,123,"17,909",9,,production,OP
13-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.356,106.302,168.15,13.608,9.95936,%,31.205,32.344,2.565,120,"17,294",9,,production,OP
14-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.97,106.268,169.003,13.151,10.03708,%,30.967,29.308,2.343,118,"17,191",9,,production,OP
15-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.371,106.244,169.595,12.893,10.19861,%,30.776,29.653,2.166,119,"17,279",9,,production,OP
16-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.584,106.272,168.784,13.221,10.4439,%,30.8,30.725,2.183,119,"17,261",9,,production,OP
17-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.496,106.235,169.531,12.837,10.13,%,30.965,29.49,2.331,117,"17,134",9,,production,OP
18-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.715,106.215,170.048,12.589,11.21019,%,30.668,29.328,1.69,122,"17,737",10,,production,OP
19-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.256,106.183,170.925,12.3,13.37645,%,30.331,29.251,1.216,124,"18,352",10,,production,OP
20-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.731,106.258,168.275,12.996,9.67168,%,31.457,31.556,2.82,116,"17,183",9,,production,OP
21-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.971,106.188,170.737,12.31,11.32858,%,30.233,26.224,1.609,123,"18,308",10,,production,OP
22-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.633,106.249,168.783,12.84,10.58126,%,30.851,30.693,2.195,122,"18,055",10,,production,OP
23-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.554,106.208,169.964,12.457,10.39832,%,30.59,29.71,1.942,120,"17,717",10,,production,OP
24-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.036,106.227,169.444,12.629,10.61305,%,30.592,29.834,1.945,121,"17,833",10,,production,OP
25-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.202,106.227,169.422,12.743,10.51277,%,30.78,31.672,2.118,120,"17,719",10,,production,OP
26-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.223,106.223,169.699,12.59,10.75717,%,30.524,25.614,1.88,119,"17,397",10,,production,OP
27-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.347,106.23,169.39,12.697,10.45573,%,30.957,29.779,2.12,119,"17,399",10,,production,OP
28-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.958,106.164,171.34,12.111,10.37393,%,30.618,28.475,1.98,126,"18,362",10,,production,OP
29-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,202.75,106.138,172.138,11.949,10.41771,%,30.612,31.08,1.693,126,"18,047",10,,production,OP
30-Jun-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.067,106.216,170.32,12.613,10.59658,%,30.746,29.538,2.081,128,"18,201",10,,production,OP
01-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.891,106.201,170.878,12.376,9.65481,%,31.013,26.751,2.403,113,"16,790",10,,production,OP
02-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.736,106.291,168.786,13.162,10.38268,%,30.95,27.2,2.347,137,"20,207",10,,production,OP
03-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.7,106.264,169.627,13.01,9.90507,%,31.072,30.676,2.379,134,"19,700",10,,production,OP
04-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,202.239,106.199,171.629,12.438,10.01885,%,30.61,30.274,1.964,132,"19,446",10,,production,OP
05-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.386,106.277,169.783,13.094,10.4524,%,30.603,30.787,1.953,134,"19,685",10,,production,OP
06-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.211,106.296,169.151,13.273,9.74309,%,31.06,32.033,2.408,129,"18,931",9,,production,OP
07-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.848,106.26,170.327,12.946,10.14563,%,30.521,29.537,1.864,130,"19,086",10,,production,OP
08-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.569,106.312,168.757,13.333,10.36345,%,30.812,30.643,2.151,130,"19,120",9,,production,OP
09-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.34,106.318,168.567,13.353,10.35387,%,30.772,28.818,2.123,129,"18,905",9,,production,OP
10-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.613,106.301,168.941,13.349,10.10223,%,30.672,30.057,2.024,127,"18,554",9,,production,OP
11-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.434,106.263,169.834,13.012,10.0345,%,30.6,28.379,1.952,124,"18,408",9,,production,OP
12-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.603,106.211,171.14,12.569,10.17674,%,30.462,29.5,1.816,124,"18,240",9,,production,OP
13-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.24,106.219,170.978,12.713,10.46742,%,30.262,32.126,1.628,132,"19,517",13,,production,OP
14-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,198.864,106.32,168.132,13.645,10.45259,%,30.732,33.53,2.109,130,"19,193",13,,production,OP
15-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.994,106.273,169.355,13.234,10.15876,%,30.639,32.82,1.994,127,"18,766",13,,production,OP
16-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,202.044,106.177,171.923,12.435,10.34544,%,30.12,32.838,1.477,126,"18,668",13,,production,OP
17-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.374,106.2,171.259,12.436,11.10008,%,30.115,28.026,1.484,129,"19,069",13,,production,OP
18-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,12.18,200.431,106.249,169.828,12.774,6.02132,%,30.603,28.004,1.957,51,"7,657",6,,production,OP
19-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,240.529,104.026,164.777,5.914,1.14469,%,75.752,16.715,47.153,0,0,0,,production,OP
20-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,249.682,103.572,168.734,4.909,1.06003,%,80.948,15.994,52.344,0,0,0,,production,OP
21-Jul-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,253.236,103.296,170.289,4.454,0.97668,%,82.947,14.861,54.329,0,0,0,,production,OP
