DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
22-Jul-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,0.0,0.0,0.0,%,0.0,0.0,0.0,0,0,0,,production,OP
23-Jul-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,,1.11327,%,,,,0,0,0,,production,OP
24-Jul-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,7.0,1.926,0.352,26.123,2.885,3.25655,%,28.049,18.195,18.851,18,"2,772",0,,production,OP
25-Jul-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,163.594,60.316,61.473,19.465,8.54913,%,102.121,36.967,72.955,725,"108,940",0,,production,OP
26-Jul-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,9.41919,%,,,,891,"131,387",0,,production,OP
27-Jul-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,9.3221,%,,,,886,"134,617",0,,production,OP
28-Jul-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.84,0.0,0.0,0.0,0.0,2.46422,%,0.0,0.0,0.0,56,"9,012",0,,production,OP
29-Jul-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,4.0,0.0,0.0,0.0,0.0,2.53699,%,0.0,0.0,0.0,124,"18,793",0,,production,OP
30-Jul-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,9.7787,%,,,,"1,032","155,865",0,,production,OP
31-Jul-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,5.08,273.947,105.551,179.382,21.55,2.5408,%,94.565,55.959,66.404,190,"29,120",0,,production,OP
01-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,316.014,102.196,315.165,0.0,0.0036,%,0.849,18.786,0.449,0,0,0,,production,OP
02-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,317.551,101.74,316.732,0.0,0.0,%,0.819,16.437,0.348,0,0,0,,production,OP
03-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,15.07,277.798,104.933,181.302,1.653,6.11618,%,96.496,41.019,68.441,590,"88,733",0,,production,OP
04-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,273.594,105.44,177.393,17.309,9.95129,%,96.201,52.455,67.944,"1,066","161,227",0,,production,OP
05-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,272.298,105.538,176.786,24.75,9.75875,%,95.512,55.184,67.258,"1,060","160,270",0,,production,OP
06-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,271.561,105.585,176.519,28.259,9.88211,%,95.042,57.214,66.797,"1,070","160,951",0,,production,OP
07-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,271.072,105.614,176.329,22.087,9.78896,%,94.743,58.377,66.511,"1,070","160,232",0,,production,OP
08-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,270.691,105.64,176.175,22.075,9.78433,%,94.516,58.627,66.283,"1,062","159,484",0,,production,OP
09-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,270.245,105.667,175.947,23.186,9.91491,%,94.298,57.726,66.063,"1,074","162,197",0,,production,OP
10-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,269.993,105.695,175.933,24.284,9.8808,%,94.06,58.426,65.84,"1,070","161,999",0,,production,OP
11-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,269.958,105.718,175.989,25.182,9.88084,%,93.969,58.197,65.426,"1,054","160,095",0,,production,OP
12-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,269.873,105.742,176.013,26.022,9.84737,%,93.86,58.751,65.156,"1,039","159,050",0,,production,OP
13-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,269.561,105.776,176.006,26.623,9.86483,%,93.555,58.551,65.221,"1,051","160,116",0,,production,OP
14-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,269.412,105.803,176.184,27.543,9.7961,%,93.228,58.849,64.991,"1,045","158,507",0,,production,OP
15-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,269.362,105.824,176.283,27.969,9.83735,%,93.079,57.457,64.819,"1,045","158,972",0,,production,OP
16-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,267.613,105.886,175.762,23.733,9.91057,%,91.851,58.585,63.583,"1,076","162,410",0,,production,OP
17-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,266.957,105.925,175.512,21.241,10.09222,%,91.445,57.518,63.179,"1,089","165,357",0,,production,OP
18-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,268.022,105.907,176.085,20.317,9.78648,%,91.937,56.503,63.668,"1,042","158,398",0,,production,OP
19-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,266.027,105.982,175.275,23.008,9.86604,%,90.752,60.084,62.49,"1,047","158,557",59,,production,OP
20-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,266.56,105.978,175.553,23.037,9.81311,%,91.007,59.501,62.765,"1,024","156,092",59,,production,OP
21-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,266.43,105.995,175.574,23.65,10.10168,%,90.856,59.891,62.611,"1,050","160,103",60,,production,OP
22-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,266.419,106.012,175.626,23.811,10.02474,%,90.793,60.815,62.55,"1,045","158,665",62,,production,OP
23-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,266.416,106.025,175.638,24.032,10.08765,%,90.778,60.124,62.539,"1,039","159,071",59,,production,OP
24-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,266.459,106.036,175.707,24.162,10.05772,%,90.752,59.096,62.505,"1,030","158,004",61,,production,OP
25-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,266.634,106.041,175.835,24.594,10.08136,%,90.798,60.04,62.551,"1,030","157,311",61,,production,OP
26-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,266.757,106.048,175.931,24.883,10.1238,%,90.826,60.19,62.573,"1,030","157,362",61,,production,OP
27-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,19.64,267.302,106.057,176.099,24.948,8.39912,%,91.203,58.267,62.864,698,"108,779",38,,production,OP
28-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,305.861,103.729,192.191,0.0,1.28745,%,113.67,26.766,86.976,0,0,0,,production,OP
29-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,310.395,103.166,214.259,0.0,1.21626,%,96.135,18.648,70.706,0,0,0,,production,OP
30-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,312.755,102.772,199.986,0.0,1.12717,%,112.77,18.397,88.16,0,0,0,,production,OP
31-Aug-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,314.272,102.542,200.29,0.0,1.22977,%,113.982,17.346,89.489,0,0,0,,production,OP
01-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,315.373,102.367,200.665,0.0,1.23787,%,114.708,16.442,90.33,0,0,0,,production,OP
02-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,1.69,291.271,103.873,189.051,0.0,1.57019,%,102.22,23.821,72.247,15,"2,666",1,,production,OP
03-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,276.029,105.605,182.391,3.444,9.48204,%,93.637,49.965,65.026,941,"146,564",54,,production,OP
04-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,270.215,105.75,177.682,12.584,9.64292,%,92.534,55.417,63.974,969,"151,073",58,,production,OP
05-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,267.255,105.856,176.558,17.726,9.84629,%,90.697,58.398,62.282,"1,016","157,401",64,,production,OP
06-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.95,106.004,174.736,23.291,10.23642,%,88.213,61.941,59.734,"1,157","176,759",82,,production,OP
07-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.643,106.034,174.64,24.753,10.22814,%,88.004,61.839,59.572,"1,151","175,762",82,,production,OP
08-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.699,106.045,174.673,25.836,10.20269,%,88.025,62.549,59.605,"1,140","173,484",82,,production,OP
09-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.923,106.051,174.767,26.266,9.94206,%,88.156,62.621,59.724,"1,109","169,281",79,,production,OP
10-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.894,106.063,174.765,26.251,10.16507,%,88.129,61.734,59.706,"1,119","170,574",81,,production,OP
11-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.921,106.072,174.782,27.091,10.16987,%,88.139,62.127,59.624,"1,103","168,496",81,,production,OP
12-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,18.64,263.047,106.085,175.26,16.919,8.32474,%,87.786,61.933,59.488,810,"126,489",57,,production,OP
13-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,307.029,103.954,306.754,0.0,1.13954,%,0.276,18.446,0.172,0,0,0,,production,OP
14-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,6.36,271.361,105.141,181.597,0.0,3.29758,%,89.764,44.285,61.959,329,"47,183",51,,production,OP
15-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,263.558,105.677,176.139,4.119,10.07243,%,87.419,54.633,59.079,982,"150,589",70,,production,OP
16-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,22.5,261.93,105.841,175.121,8.643,9.40108,%,86.809,57.464,58.599,947,"146,223",58,,production,OP
17-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.894,105.932,174.418,11.458,9.96468,%,86.476,58.821,57.99,"1,042","161,132",61,,production,OP
18-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,10.98,259.759,106.001,175.284,13.613,5.41783,%,84.475,62.142,56.318,474,"74,880",29,,production,OP
20-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,16.27,269.078,105.317,180.092,1.125,6.76533,%,88.985,48.904,61.566,643,"96,484",52,,production,OP
21-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,9.81,265.403,105.677,178.56,5.284,5.04441,%,86.843,56.148,58.84,310,"49,034",18,,production,OP
22-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,265.175,105.574,177.34,4.386,9.71361,%,87.834,54.669,59.603,"1,035","158,716",70,,production,OP
23-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.314,105.853,174.779,11.63,10.23974,%,86.535,62.212,58.193,"1,075","164,938",64,,production,OP
24-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.902,105.908,174.534,13.309,10.35389,%,86.368,62.537,58.021,"1,143","176,049",69,,production,OP
25-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.002,105.895,175.021,12.961,10.06007,%,86.981,61.822,58.637,"1,108","170,940",67,,production,OP
26-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.715,105.94,174.475,14.153,10.15459,%,86.24,62.537,57.904,"1,125","173,512",68,,production,OP
27-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,8.31,261.534,105.949,175.103,14.55,4.53818,%,86.431,62.625,58.256,299,"49,540",18,,production,OP
28-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,12.36,263.971,105.338,178.473,2.279,5.83822,%,85.498,52.734,57.075,380,"59,608",21,,production,OP
29-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.091,103.009,167.971,10.985,10.35392,%,85.12,60.37,56.64,"1,159","179,470",71,,production,OP
30-Sep-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,255.18,104.527,170.44,14.529,10.41746,%,84.74,61.527,56.26,"1,195","184,725",69,,production,OP
01-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.319,105.962,173.569,15.202,10.42921,%,84.75,60.77,56.272,"1,196","184,618",84,,production,OP
02-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.251,105.99,173.53,15.478,10.42832,%,84.721,60.354,56.244,"1,249","193,060",74,,production,OP
03-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.21,106.008,173.528,15.671,10.44692,%,84.681,59.732,56.201,"1,245","193,256",69,,production,OP
04-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.251,106.022,173.535,16.123,10.45133,%,84.716,60.526,56.222,"1,243","192,685",67,,production,OP
05-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.238,106.034,173.585,16.552,10.30125,%,84.654,62.891,56.18,"1,235","189,861",67,,production,OP
06-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,256.703,106.084,172.871,17.409,10.39258,%,83.832,60.943,55.342,"1,256","192,814",66,,production,OP
07-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,256.551,106.101,172.844,17.477,10.27192,%,83.706,59.939,55.227,"1,251","192,968",69,,production,OP
08-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,256.514,106.111,172.92,17.667,10.46785,%,83.594,61.534,55.113,"1,252","192,962",69,,production,OP
09-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,256.048,106.129,172.817,17.838,10.59236,%,83.231,63.127,54.74,"1,257","194,280",68,,production,OP
10-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,255.327,106.159,172.539,18.091,10.67274,%,82.788,62.916,54.305,"1,272","195,816",69,,production,OP
11-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,12.31,255.996,106.162,174.136,18.654,8.43861,%,81.86,63.573,53.446,655,"101,217",34,,production,OP
12-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,10.19,266.939,105.214,179.761,0.471,4.59734,%,87.179,45.533,58.268,363,"58,611",24,,production,OP
13-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.628,105.868,172.952,12.072,10.3968,%,81.676,61.98,53.194,"1,178","182,360",69,,production,OP
14-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.657,106.029,172.527,16.188,10.45242,%,82.13,62.443,53.399,"1,183","183,763",67,,production,OP
15-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.883,106.068,172.636,16.992,10.42351,%,82.247,63.139,53.337,"1,199","185,336",68,,production,OP
16-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,255.021,106.091,172.702,17.231,10.44036,%,82.318,63.445,53.503,"1,197","185,175",68,,production,OP
17-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,255.107,106.106,172.762,17.337,10.30669,%,82.345,63.023,53.908,"1,198","185,858",68,,production,OP
18-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,255.249,106.118,172.86,17.832,10.51756,%,82.389,63.155,53.93,"1,216","187,926",69,,production,OP
19-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,255.228,106.133,172.847,17.832,10.62397,%,82.381,61.505,53.893,"1,222","188,719",70,,production,OP
20-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,255.274,106.146,172.867,17.742,10.39458,%,82.407,59.91,53.975,"1,210","188,806",68,,production,OP
21-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,255.349,106.159,172.883,17.837,10.6158,%,82.465,58.629,54.034,"1,219","190,440",70,,production,OP
22-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,255.439,106.168,172.953,18.103,10.52554,%,82.485,60.348,54.049,"1,220","188,708",69,,production,OP
23-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,255.502,106.175,172.993,18.554,10.52858,%,82.509,61.571,54.06,"1,221","188,384",69,,production,OP
24-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.411,106.21,172.546,18.959,10.60759,%,81.865,61.694,53.429,"1,251","192,712",71,,production,OP
25-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.309,106.229,172.467,19.638,10.71916,%,81.842,62.393,53.404,"1,249","192,621",70,,production,OP
26-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.737,106.231,172.661,19.607,10.65512,%,82.076,62.281,53.624,"1,237","190,198",70,,production,OP
27-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.31,256.048,106.207,173.835,18.871,10.38878,%,82.213,60.018,53.862,"1,220","188,361",70,,production,OP
28-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,7.86,259.639,105.392,177.88,1.692,3.76236,%,81.759,46.416,53.181,251,"39,142",11,,production,OP
29-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,13.48,255.061,105.842,174.871,11.657,6.63245,%,80.191,60.515,51.796,557,"86,382",29,,production,OP
30-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,10.36,258.143,105.451,176.951,2.431,5.06575,%,81.192,49.514,53.37,415,"62,079",22,,production,OP
31-Oct-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.408,105.964,172.667,13.441,10.60308,%,80.741,58.581,52.29,"1,197","183,606",69,,production,OP
01-Nov-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,251.093,106.117,171.471,17.174,10.58723,%,79.622,58.973,51.149,"1,212","186,014",68,,production,OP
02-Nov-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.805,106.138,172.092,17.633,10.6194,%,80.714,61.313,52.239,"1,253","185,206",77,,production,OP
03-Nov-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,17.33,256.93,105.882,175.193,11.511,7.95599,%,81.737,55.92,53.533,773,"118,946",46,,production,OP
04-Nov-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.53,106.001,172.927,13.962,10.30424,%,80.603,60.543,52.284,"1,155","171,451",81,,production,OP
05-Nov-13,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,255.485,106.064,173.416,16.3,10.347,%,82.069,60.984,53.762,"1,181","168,417",68,,production,OP
